,game_date,url,san,uci,colour,side,move,game_state_after,game_state_before,eval_type_after,eval_after,material_eval_after,eval_type_before,eval_before,material_eval_before,flag_blunder,flag_checkmate,flag_check,flag_capture
312,2024-05-03,https://www.chess.com/game/live/108498125049,Kd8,e8d8,black,1,20,-2,-2,cp,-354,-3,cp,-384,-3,0,0,0,0
313,2024-05-03,https://www.chess.com/game/live/108498125049,Bxd4,c5d4,white,0,21,-2,-2,cp,-342,-2,cp,-354,-3,0,0,0,1
314,2024-05-03,https://www.chess.com/game/live/108498125049,Re8,h8e8,black,1,21,-2,-2,cp,-348,-2,cp,-342,-2,0,0,0,0
315,2024-05-03,https://www.chess.com/game/live/108498125049,Bxf6+,d4f6,white,0,22,-3,-2,cp,-477,1,cp,-348,-2,0,0,1,1
316,2024-05-03,https://www.chess.com/game/live/108498125049,gxf6,g7f6,black,1,22,-3,-3,cp,-458,-2,cp,-477,1,0,0,0,1
317,2024-05-03,https://www.chess.com/game/live/108498125049,Rxe8+,e1e8,white,0,23,-3,-3,cp,-477,3,cp,-458,-2,0,0,1,1
318,2024-05-03,https://www.chess.com/game/live/108498125049,Kxe8,d8e8,black,1,23,-3,-3,cp,-460,-2,cp,-477,3,0,0,0,1
319,2024-05-03,https://www.chess.com/game/live/108498125049,Kc1,b1c1,white,0,24,-3,-3,cp,-513,-2,cp,-460,-2,0,0,0,0
320,2024-05-03,https://www.chess.com/game/live/108498125049,Kd7,e8d7,black,1,24,-3,-3,cp,-449,-2,cp,-513,-2,0,0,0,0
321,2024-05-03,https://www.chess.com/game/live/108498125049,Kd2,c1d2,white,0,25,-3,-3,cp,-519,-2,cp,-449,-2,0,0,0,0
322,2024-05-03,https://www.chess.com/game/live/108498125049,Kd6,d7d6,black,1,25,-3,-3,cp,-451,-2,cp,-519,-2,0,0,0,0
323,2024-05-03,https://www.chess.com/game/live/108498125049,c3,c2c3,white,0,26,-3,-3,cp,-518,-2,cp,-451,-2,0,0,0,0
324,2024-05-03,https://www.chess.com/game/live/108498125049,Be4,g6e4,black,1,26,-3,-3,cp,-441,-2,cp,-518,-2,0,0,0,0
325,2024-05-03,https://www.chess.com/game/live/108498125049,Ke3,d2e3,white,0,27,-3,-3,cp,-438,-2,cp,-441,-2,0,0,0,0
326,2024-05-03,https://www.chess.com/game/live/108498125049,Ke5,d6e5,black,1,27,2,-3,cp,265,-2,cp,-438,-2,1,0,0,0
327,2024-05-03,https://www.chess.com/game/live/108498125049,f4+,f2f4,white,0,28,2,2,cp,273,-2,cp,265,-2,0,0,1,0
328,2024-05-03,https://www.chess.com/game/live/108498125049,Kd5,e5d5,black,1,28,2,2,cp,299,-2,cp,273,-2,0,0,0,0
329,2024-05-03,https://www.chess.com/game/live/108498125049,b3,b2b3,white,0,29,-3,2,cp,-453,-2,cp,299,-2,1,0,0,0
330,2024-05-03,https://www.chess.com/game/live/108498125049,Bb1,e4b1,black,1,29,-3,-3,cp,-462,-2,cp,-453,-2,0,0,0,0
331,2024-05-03,https://www.chess.com/game/live/108498125049,c4+,c3c4,white,0,30,-3,-3,cp,-508,-2,cp,-462,-2,0,0,1,0
332,2024-05-03,https://www.chess.com/game/live/108498125049,Ke6,d5e6,black,1,30,-2,-3,cp,-375,-2,cp,-508,-2,0,0,0,0
333,2024-05-03,https://www.chess.com/game/live/108498125049,a3,a2a3,white,0,31,-3,-2,cp,-482,-2,cp,-375,-2,0,0,0,0
334,2024-05-03,https://www.chess.com/game/live/108498125049,Bc2,b1c2,black,1,31,-2,-3,cp,-388,-2,cp,-482,-2,0,0,0,0
335,2024-05-03,https://www.chess.com/game/live/108498125049,b4,b3b4,white,0,32,-2,-2,cp,-395,-2,cp,-388,-2,0,0,0,0
336,2024-05-03,https://www.chess.com/game/live/108498125049,Bb3,c2b3,black,1,32,-2,-2,cp,-387,-2,cp,-395,-2,0,0,0,0
337,2024-05-03,https://www.chess.com/game/live/108498125049,Kd4,e3d4,white,0,33,-2,-2,cp,-397,-2,cp,-387,-2,0,0,0,0
338,2024-05-03,https://www.chess.com/game/live/108498125049,Bd1,b3d1,black,1,33,-2,-2,cp,-394,-2,cp,-397,-2,0,0,0,0
339,2024-05-03,https://www.chess.com/game/live/108498125049,Ke4,d4e4,white,0,34,-3,-2,cp,-466,-2,cp,-394,-2,0,0,0,0
340,2024-05-03,https://www.chess.com/game/live/108498125049,Bc2+,d1c2,black,1,34,-2,-3,cp,-398,-2,cp,-466,-2,0,0,1,0
341,2024-05-03,https://www.chess.com/game/live/108498125049,Kd4,e4d4,white,0,35,-3,-2,cp,-403,-2,cp,-398,-2,0,0,0,0
342,2024-05-03,https://www.chess.com/game/live/108498125049,f5,f6f5,black,1,35,-2,-3,cp,-332,-2,cp,-403,-2,0,0,0,0
343,2024-05-03,https://www.chess.com/game/live/108498125049,g5,g4g5,white,0,36,-2,-2,cp,-369,-2,cp,-332,-2,0,0,0,0
344,2024-05-03,https://www.chess.com/game/live/108498125049,Be4,c2e4,black,1,36,-2,-2,cp,-336,-2,cp,-369,-2,0,0,0,0
345,2024-05-03,https://www.chess.com/game/live/108498125049,h4,h3h4,white,0,37,-2,-2,cp,-359,-2,cp,-336,-2,0,0,0,0
346,2024-05-03,https://www.chess.com/game/live/108498125049,Bf3,e4f3,black,1,37,-2,-2,cp,-286,-2,cp,-359,-2,0,0,0,0
347,2024-05-03,https://www.chess.com/game/live/108498125049,c5,c4c5,white,0,38,-3,-2,cp,-403,-2,cp,-286,-2,0,0,0,0
348,2024-05-03,https://www.chess.com/game/live/108498125049,f6,f7f6,black,1,38,-3,-3,cp,-425,-2,cp,-403,-2,0,0,0,0
349,2024-05-03,https://www.chess.com/game/live/108498125049,a4,a3a4,white,0,39,-3,-3,cp,-426,-2,cp,-425,-2,0,0,0,0
350,2024-05-03,https://www.chess.com/game/live/108498125049,fxg5,f6g5,black,1,39,-3,-3,cp,-463,-3,cp,-426,-2,0,0,0,1
351,2024-05-03,https://www.chess.com/game/live/108498125049,hxg5,h4g5,white,0,40,-3,-3,cp,-504,-2,cp,-463,-3,0,0,0,1
352,2024-05-03,https://www.chess.com/game/live/108498125049,Bd5,f3d5,black,1,40,-3,-3,cp,-448,-2,cp,-504,-2,0,0,0,0
353,2024-05-03,https://www.chess.com/game/live/108498125049,a5,a4a5,white,0,41,-3,-3,cp,-556,-2,cp,-448,-2,0,0,0,0
354,2024-05-03,https://www.chess.com/game/live/108498125049,a6,a7a6,black,1,41,-3,-3,cp,-549,-2,cp,-556,-2,0,0,0,0
355,2024-05-03,https://www.chess.com/game/live/108498125049,Ke3,d4e3,white,0,42,-3,-3,cp,-570,-2,cp,-549,-2,0,0,0,0
356,2024-05-03,https://www.chess.com/game/live/108498125049,Bc6,d5c6,black,1,42,-3,-3,cp,-625,-2,cp,-570,-2,0,0,0,0
357,2024-05-03,https://www.chess.com/game/live/108498125049,Kd4,e3d4,white,0,43,-3,-3,cp,-648,-2,cp,-625,-2,0,0,0,0
358,2024-05-03,https://www.chess.com/game/live/108498125049,Bb5,c6b5,black,1,43,-3,-3,cp,-682,-2,cp,-648,-2,0,0,0,0
359,2024-05-03,https://www.chess.com/game/live/108498125049,Ke3,d4e3,white,0,44,-3,-3,cp,-688,-2,cp,-682,-2,0,0,0,0
360,2024-05-03,https://www.chess.com/game/live/108498125049,Kd5,e6d5,black,1,44,-3,-3,cp,-694,-2,cp,-688,-2,0,0,0,0
361,2024-05-03,https://www.chess.com/game/live/108498125049,Kd2,e3d2,white,0,45,-3,-3,cp,-736,-2,cp,-694,-2,0,0,0,0
362,2024-05-03,https://www.chess.com/game/live/108498125049,Ke4,d5e4,black,1,45,-3,-3,cp,-803,-2,cp,-736,-2,0,0,0,0
363,2024-05-03,https://www.chess.com/game/live/108498125049,Kc3,d2c3,white,0,46,-3,-3,cp,-832,-2,cp,-803,-2,0,0,0,0
364,2024-05-03,https://www.chess.com/game/live/108498125049,Kxf4,e4f4,black,1,46,-3,-3,cp,-844,-3,cp,-832,-2,0,0,0,1
365,2024-05-03,https://www.chess.com/game/live/108498125049,Kd4,c3d4,white,0,47,-3,-3,cp,-844,-3,cp,-844,-3,0,0,0,0
366,2024-05-03,https://www.chess.com/game/live/108498125049,Kxg5,f4g5,black,1,47,-3,-3,cp,-895,-4,cp,-844,-3,0,0,0,1
367,2024-05-03,https://www.chess.com/game/live/108498125049,Kd5,d4d5,white,0,48,-3,-3,cp,-907,-4,cp,-895,-4,0,0,0,0
368,2024-05-03,https://www.chess.com/game/live/108498125049,Bc6+,b5c6,black,1,48,-3,-3,cp,-796,-4,cp,-907,-4,0,0,1,0
369,2024-05-03,https://www.chess.com/game/live/108498125049,Ke5,d5e5,white,0,49,-3,-3,cp,-854,-4,cp,-796,-4,0,0,0,0
370,2024-05-03,https://www.chess.com/game/live/108498125049,h5,h7h5,black,1,49,-3,-3,cp,-841,-4,cp,-854,-4,0,0,0,0
371,2024-05-04,https://www.chess.com/game/live/108567643929,e4,e2e4,white,0,1,0,0,cp,35,0,cp,31,0,0,0,0,0
372,2024-05-04,https://www.chess.com/game/live/108567643929,c6,c7c6,black,1,1,0,0,cp,44,0,cp,35,0,0,0,0,0
373,2024-05-04,https://www.chess.com/game/live/108567643929,d4,d2d4,white,0,2,0,0,cp,42,0,cp,44,0,0,0,0,0
374,2024-05-04,https://www.chess.com/game/live/108567643929,d5,d7d5,black,1,2,0,0,cp,37,0,cp,42,0,0,0,0,0
375,2024-05-04,https://www.chess.com/game/live/108567643929,f3,f2f3,white,0,3,0,0,cp,20,0,cp,37,0,0,0,0,0
376,2024-05-04,https://www.chess.com/game/live/108567643929,g6,g7g6,black,1,3,0,0,cp,31,0,cp,20,0,0,0,0,0
377,2024-05-04,https://www.chess.com/game/live/108567643929,e5,e4e5,white,0,4,0,0,cp,24,0,cp,31,0,0,0,0,0
378,2024-05-04,https://www.chess.com/game/live/108567643929,f6,f7f6,black,1,4,0,0,cp,35,0,cp,24,0,0,0,0,0
379,2024-05-04,https://www.chess.com/game/live/108567643929,f4,f3f4,white,0,5,0,0,cp,48,0,cp,35,0,0,0,0,0
380,2024-05-04,https://www.chess.com/game/live/108567643929,c5,c6c5,black,1,5,1,0,cp,75,0,cp,48,0,0,0,0,0
381,2024-05-04,https://www.chess.com/game/live/108567643929,c3,c2c3,white,0,6,0,1,cp,-3,0,cp,75,0,0,0,0,0
382,2024-05-04,https://www.chess.com/game/live/108567643929,Nc6,b8c6,black,1,6,0,0,cp,-7,0,cp,-3,0,0,0,0,0
383,2024-05-04,https://www.chess.com/game/live/108567643929,Nf3,g1f3,white,0,7,0,0,cp,-5,0,cp,-7,0,0,0,0,0
384,2024-05-04,https://www.chess.com/game/live/108567643929,Qa5,d8a5,black,1,7,1,0,cp,149,0,cp,-5,0,0,0,0,0
385,2024-05-04,https://www.chess.com/game/live/108567643929,Be3,c1e3,white,0,8,0,1,cp,43,0,cp,149,0,0,0,0,0
386,2024-05-04,https://www.chess.com/game/live/108567643929,cxd4,c5d4,black,1,8,0,0,cp,26,-1,cp,43,0,0,0,0,1
387,2024-05-04,https://www.chess.com/game/live/108567643929,Nxd4,f3d4,white,0,9,0,0,cp,-12,0,cp,26,-1,0,0,0,1
388,2024-05-04,https://www.chess.com/game/live/108567643929,fxe5,f6e5,black,1,9,0,0,cp,-13,-1,cp,-12,0,0,0,0,1
389,2024-05-04,https://www.chess.com/game/live/108567643929,Nxc6,d4c6,white,0,10,-1,0,cp,-121,2,cp,-13,-1,0,0,0,1
390,2024-05-04,https://www.chess.com/game/live/108567643929,bxc6,b7c6,black,1,10,-1,-1,cp,-113,-1,cp,-121,2,0,0,0,1
391,2024-05-04,https://www.chess.com/game/live/108567643929,fxe5,f4e5,white,0,11,-1,-1,cp,-110,0,cp,-113,-1,0,0,0,1
392,2024-05-04,https://www.chess.com/game/live/108567643929,Qc7,a5c7,black,1,11,-1,-1,cp,-99,0,cp,-110,0,0,0,0,0
393,2024-05-04,https://www.chess.com/game/live/108567643929,Bf4,e3f4,white,0,12,-1,-1,cp,-154,0,cp,-99,0,0,0,0,0
394,2024-05-04,https://www.chess.com/game/live/108567643929,Bg7,f8g7,black,1,12,-1,-1,cp,-164,0,cp,-154,0,0,0,0,0
395,2024-05-04,https://www.chess.com/game/live/108567643929,Qd4,d1d4,white,0,13,-1,-1,cp,-193,0,cp,-164,0,0,0,0,0
396,2024-05-04,https://www.chess.com/game/live/108567643929,c5,c6c5,black,1,13,2,-1,cp,263,0,cp,-193,0,1,0,0,0
397,2024-05-04,https://www.chess.com/game/live/108567643929,Qxd5,d4d5,white,0,14,2,2,cp,258,1,cp,263,0,0,0,0,1
398,2024-05-04,https://www.chess.com/game/live/108567643929,Bb7,c8b7,black,1,14,2,2,cp,295,1,cp,258,1,0,0,0,0
399,2024-05-04,https://www.chess.com/game/live/108567643929,Qc4,d5c4,white,0,15,0,2,cp,-21,1,cp,295,1,1,0,0,0
400,2024-05-04,https://www.chess.com/game/live/108567643929,Bxe5,g7e5,black,1,15,0,0,cp,-23,0,cp,-21,1,0,0,0,1
